C:\Users\Note\Documents\Log\localhost_access_log.2016-07-01.txt--------------------------
/dashboard-mps/painel-estatistico/posicaoAuditoria  ,  LongSummaryStatistics{count=19, sum=206, min=0, average=10,842105, max=47}
/dashboard-mps/atendimento/nomeEntes  ,  LongSummaryStatistics{count=605, sum=6195, min=0, average=10,239669, max=80}
/dashboard-mps/painel-estatistico/quantidadeAtendimentos  ,  LongSummaryStatistics{count=19, sum=191, min=0, average=10,052632, max=47}
/dashboard-mps/relatorio/filtrarRaaf  ,  LongSummaryStatistics{count=48, sum=480, min=0, average=10,000000, max=47}
/dashboard-mps/documento/nomeEntes  ,  LongSummaryStatistics{count=683, sum=6563, min=0, average=9,609078, max=140}
/dashboard-mps/painel-estatistico/estadosAtendimento  ,  LongSummaryStatistics{count=38, sum=361, min=0, average=9,500000, max=62}
/dashboard-mps/planejamento/nomeEntes  ,  LongSummaryStatistics{count=5, sum=47, min=0, average=9,400000, max=16}
/dashboard-mps/areas  ,  LongSummaryStatistics{count=203, sum=1644, min=0, average=8,098522, max=125}
/dashboard-mps/documento/downloadFile/22900/Of%C3%ADcio%20N%C2%B0951_2016_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=2, sum=16, min=0, average=8,000000, max=16}
/dashboard-mps/numeroNovosUsuarios  ,  LongSummaryStatistics{count=1605, sum=12258, min=0, average=7,637383, max=202}
/dashboard-mps/documento/downloadFile/2042/Despacho%20N%C2%B0323_2016_CGNAL_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=2, sum=15, min=0, average=7,500000, max=15}
/dashboard-mps/demanda/nomeEntes  ,  LongSummaryStatistics{count=180, sum=1147, min=0, average=6,372222, max=65}
/dashboard-mps/painel-estatistico/solicitacaoPorArea  ,  LongSummaryStatistics{count=19, sum=109, min=0, average=5,736842, max=31}
/favicon.ico  ,  LongSummaryStatistics{count=3, sum=16, min=0, average=5,333333, max=16}
/dashboard-mps/logout  ,  LongSummaryStatistics{count=32, sum=16, min=0, average=0,500000, max=16}
/dashboard-mps/documento/downloadFile/23060/  ,  LongSummaryStatistics{count=1, sum=0, min=0, average=0,000000, max=0}
/dashboard-mps/documento/downloadFile/2042/  ,  LongSummaryStatistics{count=1, sum=0, min=0, average=0,000000, max=0}
/dashboard-mps/documento/downloadFile/22971/Of%C3%ADcio%20N%C2%B0970_2016_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=0, min=0, average=0,000000, max=0}
/dashboard-mps  ,  LongSummaryStatistics{count=7, sum=0, min=0, average=0,000000, max=0}
C:\Users\Note\Documents\Log\localhost_access_log.2016-07-02.txt--------------------------
/dashboard-mps/programacao/lista  ,  LongSummaryStatistics{count=10, sum=6932, min=548, average=693,200000, max=1470}
/dashboard-mps/programacao/programar  ,  LongSummaryStatistics{count=18, sum=8089, min=96, average=449,388889, max=1533}
/dashboard-mps/programacao/programacoes  ,  LongSummaryStatistics{count=10, sum=1759, min=140, average=175,900000, max=236}
/dashboard-mps/numeroSolicitacao  ,  LongSummaryStatistics{count=15, sum=1372, min=64, average=91,466667, max=221}
